[2025-05-21 21:10:42,594] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-05-21 21:10:43,918] [INFO] [comm.py:652:init_distributed] cdb=None
[2025-05-21 21:10:43,919] [INFO] [comm.py:683:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
ninja: no work to do.
Time to load fused_adam op: 0.5960257053375244 seconds
{'loss': 7.4111, 'grad_norm': 15.018501281738281, 'learning_rate': 3.417032410925835e-07, 'epoch': 0.0}
{'loss': 5.5215, 'grad_norm': 12.587178230285645, 'learning_rate': 7.227928813743688e-07, 'epoch': 3.93}
{'loss': 5.4839, 'grad_norm': 13.617310523986816, 'learning_rate': 7.224807443177026e-07, 'epoch': 3.94}
{'loss': 5.5158, 'grad_norm': 11.705979347229004, 'learning_rate': 7.221685099532312e-07, 'epoch': 3.94}
{'loss': 5.5364, 'grad_norm': 12.469732284545898, 'learning_rate': 7.218561784571068e-07, 'epoch': 3.94}
{'loss': 5.4862, 'grad_norm': 12.049548149108887, 'learning_rate': 7.215437500055365e-07, 'epoch': 3.94}
{'eval_loss': 5.6467461585998535, 'eval_runtime': 48.7845, 'eval_samples_per_second': 20.498, 'eval_steps_per_second': 5.125, 'epoch': 3.94}
{'loss': 5.5015, 'grad_norm': 12.561056137084961, 'learning_rate': 7.212312247747814e-07, 'epoch': 3.94}
{'loss': 5.5002, 'grad_norm': 12.767515182495117, 'learning_rate': 7.20918602941158e-07, 'epoch': 3.95}
{'loss': 5.4769, 'grad_norm': 12.256280899047852, 'learning_rate': 7.206058846810371e-07, 'epoch': 3.95}
{'loss': 5.5066, 'grad_norm': 12.82117748260498, 'learning_rate': 7.202930701708434e-07, 'epoch': 3.95}
{'loss': 5.5553, 'grad_norm': 12.435385704040527, 'learning_rate': 7.199801595870565e-07, 'epoch': 3.95}
{'loss': 5.5369, 'grad_norm': 13.28194522857666, 'learning_rate': 7.196671531062098e-07, 'epoch': 3.96}
{'loss': 5.5087, 'grad_norm': 11.880136489868164, 'learning_rate': 7.193540509048915e-07, 'epoch': 3.96}
{'loss': 5.5036, 'grad_norm': 12.107736587524414, 'learning_rate': 7.190408531597425e-07, 'epoch': 3.96}
{'loss': 5.5228, 'grad_norm': 13.048620223999023, 'learning_rate': 7.187275600474589e-07, 'epoch': 3.96}
{'loss': 5.532, 'grad_norm': 12.133188247680664, 'learning_rate': 7.184141717447897e-07, 'epoch': 3.97}
{'loss': 5.4776, 'grad_norm': 12.31287670135498, 'learning_rate': 7.181006884285384e-07, 'epoch': 3.97}
{'loss': 5.5119, 'grad_norm': 12.163939476013184, 'learning_rate': 7.177871102755615e-07, 'epoch': 3.97}
{'loss': 5.5451, 'grad_norm': 11.445834159851074, 'learning_rate': 7.174734374627695e-07, 'epoch': 3.97}
{'loss': 5.5136, 'grad_norm': 12.488597869873047, 'learning_rate': 7.171596701671252e-07, 'epoch': 3.97}
{'loss': 5.541, 'grad_norm': 12.323152542114258, 'learning_rate': 7.168458085656463e-07, 'epoch': 3.98}
{'loss': 5.514, 'grad_norm': 12.513208389282227, 'learning_rate': 7.165318528354025e-07, 'epoch': 3.98}
{'loss': 5.5603, 'grad_norm': 11.996414184570312, 'learning_rate': 7.162178031535171e-07, 'epoch': 3.98}
{'loss': 5.5051, 'grad_norm': 13.768329620361328, 'learning_rate': 7.159036596971664e-07, 'epoch': 3.98}
{'loss': 5.4589, 'grad_norm': 11.652745246887207, 'learning_rate': 7.155894226435795e-07, 'epoch': 3.99}
{'loss': 5.4999, 'grad_norm': 12.170207977294922, 'learning_rate': 7.152750921700382e-07, 'epoch': 3.99}
{'eval_loss': 5.641033172607422, 'eval_runtime': 48.8235, 'eval_samples_per_second': 20.482, 'eval_steps_per_second': 5.12, 'epoch': 3.99}
{'loss': 5.5321, 'grad_norm': 12.088254928588867, 'learning_rate': 7.149606684538772e-07, 'epoch': 3.99}
{'loss': 5.5074, 'grad_norm': 12.454511642456055, 'learning_rate': 7.146461516724837e-07, 'epoch': 3.99}
{'loss': 5.4763, 'grad_norm': 12.44769287109375, 'learning_rate': 7.143315420032974e-07, 'epoch': 4.0}
{'loss': 5.5425, 'grad_norm': 12.515324592590332, 'learning_rate': 7.140168396238106e-07, 'epoch': 4.0}
{'loss': 5.487, 'grad_norm': 13.373476028442383, 'learning_rate': 7.137020447115677e-07, 'epoch': 4.0}
{'loss': 5.4166, 'grad_norm': 13.745059967041016, 'learning_rate': 7.133871574441653e-07, 'epoch': 4.0}
{'loss': 5.3679, 'grad_norm': 13.92520809173584, 'learning_rate': 7.13072177999252e-07, 'epoch': 4.0}
{'loss': 5.4624, 'grad_norm': 13.5184326171875, 'learning_rate': 7.127571065545288e-07, 'epoch': 4.01}
{'loss': 5.3608, 'grad_norm': 13.096850395202637, 'learning_rate': 7.124419432877482e-07, 'epoch': 4.01}
{'loss': 5.4675, 'grad_norm': 12.875128746032715, 'learning_rate': 7.121266883767148e-07, 'epoch': 4.01}
{'loss': 5.4227, 'grad_norm': 13.953343391418457, 'learning_rate': 7.118113419992846e-07, 'epoch': 4.01}
{'loss': 5.4235, 'grad_norm': 13.411662101745605, 'learning_rate': 7.114959043333655e-07, 'epoch': 4.02}
{'loss': 5.3611, 'grad_norm': 12.72914981842041, 'learning_rate': 7.111803755569167e-07, 'epoch': 4.02}
{'loss': 5.441, 'grad_norm': 13.749066352844238, 'learning_rate': 7.108647558479489e-07, 'epoch': 4.02}
{'loss': 5.4397, 'grad_norm': 13.319150924682617, 'learning_rate': 7.105490453845241e-07, 'epoch': 4.02}
{'loss': 5.432, 'grad_norm': 13.650899887084961, 'learning_rate': 7.102332443447554e-07, 'epoch': 4.03}
{'loss': 5.4033, 'grad_norm': 13.606677055358887, 'learning_rate': 7.09917352906807e-07, 'epoch': 4.03}
{'loss': 5.4458, 'grad_norm': 13.361722946166992, 'learning_rate': 7.096013712488944e-07, 'epoch': 4.03}
{'loss': 5.4202, 'grad_norm': 14.359061241149902, 'learning_rate': 7.092852995492835e-07, 'epoch': 4.03}
{'loss': 5.4443, 'grad_norm': 13.640015602111816, 'learning_rate': 7.089691379862917e-07, 'epoch': 4.03}
{'eval_loss': 5.640320777893066, 'eval_runtime': 48.8266, 'eval_samples_per_second': 20.481, 'eval_steps_per_second': 5.12, 'epoch': 4.03}
{'loss': 5.4329, 'grad_norm': 12.764357566833496, 'learning_rate': 7.08652886738286e-07, 'epoch': 4.04}
{'loss': 5.431, 'grad_norm': 12.890864372253418, 'learning_rate': 7.083365459836852e-07, 'epoch': 4.04}
{'loss': 5.4613, 'grad_norm': 13.401966094970703, 'learning_rate': 7.080201159009579e-07, 'epoch': 4.04}
{'loss': 5.4481, 'grad_norm': 12.871227264404297, 'learning_rate': 7.077035966686231e-07, 'epoch': 4.04}
{'loss': 5.3955, 'grad_norm': 14.877822875976562, 'learning_rate': 7.073869884652504e-07, 'epoch': 4.05}
{'loss': 5.49, 'grad_norm': 12.330286979675293, 'learning_rate': 7.070702914694597e-07, 'epoch': 4.05}
{'loss': 5.4947, 'grad_norm': 12.2774076461792, 'learning_rate': 7.067535058599203e-07, 'epoch': 4.05}
{'loss': 5.4436, 'grad_norm': 12.207562446594238, 'learning_rate': 7.064366318153521e-07, 'epoch': 4.05}
{'loss': 5.3797, 'grad_norm': 13.973673820495605, 'learning_rate': 7.061196695145249e-07, 'epoch': 4.06}
{'loss': 5.4595, 'grad_norm': 13.696979522705078, 'learning_rate': 7.058026191362577e-07, 'epoch': 4.06}
{'loss': 5.4104, 'grad_norm': 12.94929027557373, 'learning_rate': 7.054854808594201e-07, 'epoch': 4.06}
{'loss': 5.418, 'grad_norm': 12.977972984313965, 'learning_rate': 7.051682548629306e-07, 'epoch': 4.06}
{'loss': 5.4442, 'grad_norm': 13.276182174682617, 'learning_rate': 7.04850941325757e-07, 'epoch': 4.06}
{'loss': 5.4263, 'grad_norm': 13.488723754882812, 'learning_rate': 7.045335404269174e-07, 'epoch': 4.07}
{'loss': 5.397, 'grad_norm': 12.570727348327637, 'learning_rate': 7.042160523454784e-07, 'epoch': 4.07}
{'loss': 5.4427, 'grad_norm': 13.323643684387207, 'learning_rate': 7.038984772605562e-07, 'epoch': 4.07}
{'loss': 5.4355, 'grad_norm': 13.88110637664795, 'learning_rate': 7.035808153513157e-07, 'epoch': 4.07}
{'loss': 5.415, 'grad_norm': 14.275010108947754, 'learning_rate': 7.032630667969713e-07, 'epoch': 4.08}
{'loss': 5.489, 'grad_norm': 12.875746726989746, 'learning_rate': 7.029452317767858e-07, 'epoch': 4.08}
{'loss': 5.4523, 'grad_norm': 13.52737045288086, 'learning_rate': 7.026273104700709e-07, 'epoch': 4.08}
{'eval_loss': 5.636544227600098, 'eval_runtime': 48.8379, 'eval_samples_per_second': 20.476, 'eval_steps_per_second': 5.119, 'epoch': 4.08}
{'loss': 5.4297, 'grad_norm': 13.508584976196289, 'learning_rate': 7.023093030561873e-07, 'epoch': 4.08}
{'loss': 5.4128, 'grad_norm': 11.962845802307129, 'learning_rate': 7.019912097145439e-07, 'epoch': 4.09}
{'loss': 5.4208, 'grad_norm': 13.078230857849121, 'learning_rate': 7.016730306245981e-07, 'epoch': 4.09}
{'loss': 5.4275, 'grad_norm': 14.127826690673828, 'learning_rate': 7.013547659658559e-07, 'epoch': 4.09}
{'loss': 5.4251, 'grad_norm': 12.54088306427002, 'learning_rate': 7.010364159178715e-07, 'epoch': 4.09}
{'loss': 5.4325, 'grad_norm': 12.287084579467773, 'learning_rate': 7.00717980660247e-07, 'epoch': 4.1}
{'loss': 5.3529, 'grad_norm': 12.362577438354492, 'learning_rate': 7.003994603726332e-07, 'epoch': 4.1}
{'loss': 5.4271, 'grad_norm': 12.687789916992188, 'learning_rate': 7.000808552347283e-07, 'epoch': 4.1}
{'loss': 5.4328, 'grad_norm': 13.154023170471191, 'learning_rate': 6.997621654262783e-07, 'epoch': 4.1}
{'loss': 5.3728, 'grad_norm': 13.609465599060059, 'learning_rate': 6.994433911270776e-07, 'epoch': 4.1}
{'loss': 5.4127, 'grad_norm': 13.25876235961914, 'learning_rate': 6.991245325169677e-07, 'epoch': 4.11}
{'loss': 5.4181, 'grad_norm': 14.216081619262695, 'learning_rate': 6.988055897758379e-07, 'epoch': 4.11}
{'loss': 5.3825, 'grad_norm': 13.656624794006348, 'learning_rate': 6.984865630836248e-07, 'epoch': 4.11}
{'loss': 5.4015, 'grad_norm': 13.756514549255371, 'learning_rate': 6.981674526203125e-07, 'epoch': 4.11}
{'loss': 5.387, 'grad_norm': 15.215700149536133, 'learning_rate': 6.978482585659324e-07, 'epoch': 4.12}
{'loss': 5.3937, 'grad_norm': 12.378907203674316, 'learning_rate': 6.975289811005632e-07, 'epoch': 4.12}
{'loss': 5.4108, 'grad_norm': 14.128023147583008, 'learning_rate': 6.972096204043302e-07, 'epoch': 4.12}
{'loss': 5.4268, 'grad_norm': 13.668668746948242, 'learning_rate': 6.968901766574058e-07, 'epoch': 4.12}
{'loss': 5.4681, 'grad_norm': 12.793288230895996, 'learning_rate': 6.965706500400096e-07, 'epoch': 4.13}
{'loss': 5.3973, 'grad_norm': 12.716947555541992, 'learning_rate': 6.962510407324074e-07, 'epoch': 4.13}
{'eval_loss': 5.631211280822754, 'eval_runtime': 48.7519, 'eval_samples_per_second': 20.512, 'eval_steps_per_second': 5.128, 'epoch': 4.13}
{'loss': 5.3909, 'grad_norm': 13.034177780151367, 'learning_rate': 6.959313489149126e-07, 'epoch': 4.13}
{'loss': 5.416, 'grad_norm': 13.659438133239746, 'learning_rate': 6.956115747678838e-07, 'epoch': 4.13}
{'loss': 5.468, 'grad_norm': 13.179179191589355, 'learning_rate': 6.952917184717271e-07, 'epoch': 4.13}
{'loss': 5.3604, 'grad_norm': 12.931180953979492, 'learning_rate': 6.949717802068947e-07, 'epoch': 4.14}
{'loss': 5.4192, 'grad_norm': 12.66250991821289, 'learning_rate': 6.946517601538848e-07, 'epoch': 4.14}
{'loss': 5.3951, 'grad_norm': 14.021517753601074, 'learning_rate': 6.943316584932418e-07, 'epoch': 4.14}
{'loss': 5.4634, 'grad_norm': 13.228742599487305, 'learning_rate': 6.940114754055565e-07, 'epoch': 4.14}
{'loss': 5.4547, 'grad_norm': 12.632290840148926, 'learning_rate': 6.936912110714652e-07, 'epoch': 4.15}
{'loss': 5.4037, 'grad_norm': 12.971077919006348, 'learning_rate': 6.933708656716503e-07, 'epoch': 4.15}
{'loss': 5.4559, 'grad_norm': 12.875164985656738, 'learning_rate': 6.930504393868397e-07, 'epoch': 4.15}
{'loss': 5.4197, 'grad_norm': 13.303970336914062, 'learning_rate': 6.927299323978071e-07, 'epoch': 4.15}
{'loss': 5.3787, 'grad_norm': 12.378375053405762, 'learning_rate': 6.924093448853719e-07, 'epoch': 4.16}
{'loss': 5.4175, 'grad_norm': 13.41559886932373, 'learning_rate': 6.920886770303987e-07, 'epoch': 4.16}
{'loss': 5.3181, 'grad_norm': 13.662493705749512, 'learning_rate': 6.917679290137971e-07, 'epoch': 4.16}
{'loss': 5.3988, 'grad_norm': 13.406573295593262, 'learning_rate': 6.914471010165229e-07, 'epoch': 4.16}
{'loss': 5.4591, 'grad_norm': 14.070837020874023, 'learning_rate': 6.911261932195758e-07, 'epoch': 4.16}
{'loss': 5.3762, 'grad_norm': 13.46093463897705, 'learning_rate': 6.908052058040016e-07, 'epoch': 4.17}
{'loss': 5.4573, 'grad_norm': 13.82765007019043, 'learning_rate': 6.904841389508901e-07, 'epoch': 4.17}
{'loss': 5.4319, 'grad_norm': 13.8272705078125, 'learning_rate': 6.901629928413769e-07, 'epoch': 4.17}
{'loss': 5.487, 'grad_norm': 14.044023513793945, 'learning_rate': 6.898417676566415e-07, 'epoch': 4.17}
{'eval_loss': 5.625585079193115, 'eval_runtime': 48.8772, 'eval_samples_per_second': 20.459, 'eval_steps_per_second': 5.115, 'epoch': 4.17}
{'loss': 5.434, 'grad_norm': 13.193897247314453, 'learning_rate': 6.895204635779082e-07, 'epoch': 4.18}
{'loss': 5.383, 'grad_norm': 13.824640274047852, 'learning_rate': 6.891990807864458e-07, 'epoch': 4.18}
{'loss': 5.4382, 'grad_norm': 13.848886489868164, 'learning_rate': 6.888776194635681e-07, 'epoch': 4.18}
{'loss': 5.4637, 'grad_norm': 13.517974853515625, 'learning_rate': 6.885560797906324e-07, 'epoch': 4.18}
{'loss': 5.4505, 'grad_norm': 14.478113174438477, 'learning_rate': 6.882344619490403e-07, 'epoch': 4.19}
{'loss': 5.4166, 'grad_norm': 14.68828010559082, 'learning_rate': 6.879127661202381e-07, 'epoch': 4.19}
{'loss': 5.4143, 'grad_norm': 13.100671768188477, 'learning_rate': 6.875909924857153e-07, 'epoch': 4.19}
{'loss': 5.4028, 'grad_norm': 13.405708312988281, 'learning_rate': 6.87269141227006e-07, 'epoch': 4.19}
{'loss': 5.4135, 'grad_norm': 13.133752822875977, 'learning_rate': 6.86947212525688e-07, 'epoch': 4.19}
{'loss': 5.3991, 'grad_norm': 13.478843688964844, 'learning_rate': 6.866252065633822e-07, 'epoch': 4.2}
{'loss': 5.3757, 'grad_norm': 13.876931190490723, 'learning_rate': 6.863031235217537e-07, 'epoch': 4.2}
{'loss': 5.408, 'grad_norm': 13.515375137329102, 'learning_rate': 6.859809635825107e-07, 'epoch': 4.2}
{'loss': 5.4363, 'grad_norm': 13.307703971862793, 'learning_rate': 6.856587269274049e-07, 'epoch': 4.2}
{'loss': 5.3778, 'grad_norm': 12.633994102478027, 'learning_rate': 6.853364137382315e-07, 'epoch': 4.21}
{'loss': 5.3848, 'grad_norm': 13.042818069458008, 'learning_rate': 6.850140241968288e-07, 'epoch': 4.21}
{'loss': 5.4309, 'grad_norm': 14.40022087097168, 'learning_rate': 6.846915584850779e-07, 'epoch': 4.21}
{'loss': 5.4034, 'grad_norm': 14.246367454528809, 'learning_rate': 6.843690167849031e-07, 'epoch': 4.21}
{'loss': 5.4235, 'grad_norm': 13.897578239440918, 'learning_rate': 6.840463992782715e-07, 'epoch': 4.22}
{'loss': 5.4171, 'grad_norm': 12.773069381713867, 'learning_rate': 6.83723706147193e-07, 'epoch': 4.22}
{'loss': 5.43, 'grad_norm': 13.19394588470459, 'learning_rate': 6.834009375737202e-07, 'epoch': 4.22}
{'eval_loss': 5.622577667236328, 'eval_runtime': 48.839, 'eval_samples_per_second': 20.475, 'eval_steps_per_second': 5.119, 'epoch': 4.22}
{'loss': 5.4375, 'grad_norm': 15.102214813232422, 'learning_rate': 6.830780937399481e-07, 'epoch': 4.22}
{'loss': 5.4561, 'grad_norm': 14.03060531616211, 'learning_rate': 6.827551748280145e-07, 'epoch': 4.22}
{'loss': 5.471, 'grad_norm': 14.688326835632324, 'learning_rate': 6.824321810200989e-07, 'epoch': 4.23}
{'loss': 5.3817, 'grad_norm': 14.003507614135742, 'learning_rate': 6.82109112498424e-07, 'epoch': 4.23}
{'loss': 5.403, 'grad_norm': 13.751120567321777, 'learning_rate': 6.81785969445254e-07, 'epoch': 4.23}
{'loss': 5.4046, 'grad_norm': 12.658145904541016, 'learning_rate': 6.814627520428951e-07, 'epoch': 4.23}
{'loss': 5.3886, 'grad_norm': 14.251835823059082, 'learning_rate': 6.811394604736957e-07, 'epoch': 4.24}
{'loss': 5.3911, 'grad_norm': 13.564033508300781, 'learning_rate': 6.808160949200461e-07, 'epoch': 4.24}
{'loss': 5.4412, 'grad_norm': 13.022856712341309, 'learning_rate': 6.80492655564378e-07, 'epoch': 4.24}
{'loss': 5.4419, 'grad_norm': 12.635052680969238, 'learning_rate': 6.801691425891651e-07, 'epoch': 4.24}
{'loss': 5.4172, 'grad_norm': 13.502055168151855, 'learning_rate': 6.798455561769226e-07, 'epoch': 4.25}
{'loss': 5.3856, 'grad_norm': 12.67884349822998, 'learning_rate': 6.795218965102067e-07, 'epoch': 4.25}
{'loss': 5.4085, 'grad_norm': 12.600907325744629, 'learning_rate': 6.791981637716157e-07, 'epoch': 4.25}
{'loss': 5.462, 'grad_norm': 14.991153717041016, 'learning_rate': 6.78874358143788e-07, 'epoch': 4.25}
{'loss': 5.3939, 'grad_norm': 13.410207748413086, 'learning_rate': 6.785504798094042e-07, 'epoch': 4.26}
{'loss': 5.4195, 'grad_norm': 13.557040214538574, 'learning_rate': 6.782265289511857e-07, 'epoch': 4.26}
{'loss': 5.4249, 'grad_norm': 14.07708740234375, 'learning_rate': 6.779025057518943e-07, 'epoch': 4.26}
{'loss': 5.3756, 'grad_norm': 13.47200870513916, 'learning_rate': 6.775784103943331e-07, 'epoch': 4.26}
{'loss': 5.4111, 'grad_norm': 13.585350036621094, 'learning_rate': 6.772542430613456e-07, 'epoch': 4.26}
{'loss': 5.3955, 'grad_norm': 12.85411262512207, 'learning_rate': 6.769300039358161e-07, 'epoch': 4.27}
{'eval_loss': 5.6177849769592285, 'eval_runtime': 48.8037, 'eval_samples_per_second': 20.49, 'eval_steps_per_second': 5.123, 'epoch': 4.27}
{'loss': 5.4445, 'grad_norm': 14.127001762390137, 'learning_rate': 6.766056932006695e-07, 'epoch': 4.27}
{'loss': 5.4519, 'grad_norm': 13.421364784240723, 'learning_rate': 6.762813110388707e-07, 'epoch': 4.27}
{'loss': 5.377, 'grad_norm': 13.436118125915527, 'learning_rate': 6.759568576334255e-07, 'epoch': 4.27}
{'loss': 5.4084, 'grad_norm': 12.507353782653809, 'learning_rate': 6.756323331673791e-07, 'epoch': 4.28}
{'loss': 5.4418, 'grad_norm': 14.214276313781738, 'learning_rate': 6.753077378238176e-07, 'epoch': 4.28}
{'loss': 5.4053, 'grad_norm': 13.49619197845459, 'learning_rate': 6.749830717858665e-07, 'epoch': 4.28}
{'loss': 5.4066, 'grad_norm': 13.5840425491333, 'learning_rate': 6.746583352366915e-07, 'epoch': 4.28}
{'loss': 5.3979, 'grad_norm': 12.852110862731934, 'learning_rate': 6.74333528359498e-07, 'epoch': 4.29}
{'loss': 5.4203, 'grad_norm': 13.762897491455078, 'learning_rate': 6.740086513375312e-07, 'epoch': 4.29}
{'loss': 5.4292, 'grad_norm': 14.295868873596191, 'learning_rate': 6.736837043540753e-07, 'epoch': 4.29}
{'loss': 5.4246, 'grad_norm': 13.222345352172852, 'learning_rate': 6.733586875924546e-07, 'epoch': 4.29}
{'loss': 5.4266, 'grad_norm': 13.197099685668945, 'learning_rate': 6.730336012360329e-07, 'epoch': 4.29}
{'loss': 5.4024, 'grad_norm': 12.55075454711914, 'learning_rate': 6.727084454682125e-07, 'epoch': 4.3}
{'loss': 5.4083, 'grad_norm': 13.26728630065918, 'learning_rate': 6.723832204724354e-07, 'epoch': 4.3}
{'loss': 5.4293, 'grad_norm': 14.320710182189941, 'learning_rate': 6.720579264321828e-07, 'epoch': 4.3}
{'loss': 5.4048, 'grad_norm': 12.985421180725098, 'learning_rate': 6.717325635309743e-07, 'epoch': 4.3}
{'loss': 5.3795, 'grad_norm': 15.181981086730957, 'learning_rate': 6.714071319523687e-07, 'epoch': 4.31}
{'loss': 5.3679, 'grad_norm': 12.913084030151367, 'learning_rate': 6.710816318799636e-07, 'epoch': 4.31}
{'loss': 5.3909, 'grad_norm': 13.03638744354248, 'learning_rate': 6.70756063497395e-07, 'epoch': 4.31}
{'loss': 5.4175, 'grad_norm': 13.949621200561523, 'learning_rate': 6.704304269883379e-07, 'epoch': 4.31}
{'eval_loss': 5.6120381355285645, 'eval_runtime': 48.797, 'eval_samples_per_second': 20.493, 'eval_steps_per_second': 5.123, 'epoch': 4.31}
{'loss': 5.3964, 'grad_norm': 13.716285705566406, 'learning_rate': 6.70104722536505e-07, 'epoch': 4.32}
{'loss': 5.396, 'grad_norm': 13.827706336975098, 'learning_rate': 6.697789503256479e-07, 'epoch': 4.32}
{'loss': 5.3997, 'grad_norm': 13.810308456420898, 'learning_rate': 6.694531105395563e-07, 'epoch': 4.32}
{'loss': 5.386, 'grad_norm': 14.264904022216797, 'learning_rate': 6.69127203362058e-07, 'epoch': 4.32}
{'loss': 5.4472, 'grad_norm': 13.841914176940918, 'learning_rate': 6.688012289770187e-07, 'epoch': 4.32}
{'loss': 5.3896, 'grad_norm': 13.126755714416504, 'learning_rate': 6.684751875683424e-07, 'epoch': 4.33}
{'loss': 5.451, 'grad_norm': 13.508054733276367, 'learning_rate': 6.681490793199704e-07, 'epoch': 4.33}
{'loss': 5.351, 'grad_norm': 13.701797485351562, 'learning_rate': 6.678229044158818e-07, 'epoch': 4.33}
{'loss': 5.3859, 'grad_norm': 14.743463516235352, 'learning_rate': 6.674966630400939e-07, 'epoch': 4.33}
{'loss': 5.3914, 'grad_norm': 14.224058151245117, 'learning_rate': 6.671703553766607e-07, 'epoch': 4.34}
{'loss': 5.4126, 'grad_norm': 13.172162055969238, 'learning_rate': 6.66843981609674e-07, 'epoch': 4.34}
{'loss': 5.4317, 'grad_norm': 12.422633171081543, 'learning_rate': 6.66517541923263e-07, 'epoch': 4.34}
{'loss': 5.4205, 'grad_norm': 14.722382545471191, 'learning_rate': 6.661910365015939e-07, 'epoch': 4.34}
{'loss': 5.4222, 'grad_norm': 14.42108154296875, 'learning_rate': 6.6586446552887e-07, 'epoch': 4.35}
{'loss': 5.4373, 'grad_norm': 13.674907684326172, 'learning_rate': 6.655378291893314e-07, 'epoch': 4.35}
{'loss': 5.4369, 'grad_norm': 12.774499893188477, 'learning_rate': 6.652111276672555e-07, 'epoch': 4.35}
{'loss': 5.3989, 'grad_norm': 14.640680313110352, 'learning_rate': 6.648843611469562e-07, 'epoch': 4.35}
{'loss': 5.4052, 'grad_norm': 13.145598411560059, 'learning_rate': 6.645575298127843e-07, 'epoch': 4.35}
{'loss': 5.4234, 'grad_norm': 12.859411239624023, 'learning_rate': 6.642306338491265e-07, 'epoch': 4.36}
{'loss': 5.399, 'grad_norm': 13.971643447875977, 'learning_rate': 6.639036734404069e-07, 'epoch': 4.36}
{'eval_loss': 5.605474472045898, 'eval_runtime': 48.7726, 'eval_samples_per_second': 20.503, 'eval_steps_per_second': 5.126, 'epoch': 4.36}
{'loss': 5.3679, 'grad_norm': 13.16353988647461, 'learning_rate': 6.635766487710854e-07, 'epoch': 4.36}
{'loss': 5.4026, 'grad_norm': 13.115927696228027, 'learning_rate': 6.632495600256585e-07, 'epoch': 4.36}
{'loss': 5.4272, 'grad_norm': 13.180880546569824, 'learning_rate': 6.629224073886579e-07, 'epoch': 4.37}
{'loss': 5.3996, 'grad_norm': 12.825044631958008, 'learning_rate': 6.625951910446528e-07, 'epoch': 4.37}
{'loss': 5.402, 'grad_norm': 13.31639289855957, 'learning_rate': 6.622679111782473e-07, 'epoch': 4.37}
{'loss': 5.4653, 'grad_norm': 14.228898048400879, 'learning_rate': 6.619405679740816e-07, 'epoch': 4.37}
{'loss': 5.3921, 'grad_norm': 13.505675315856934, 'learning_rate': 6.616131616168318e-07, 'epoch': 4.38}
{'loss': 5.4458, 'grad_norm': 12.831446647644043, 'learning_rate': 6.612856922912092e-07, 'epoch': 4.38}
{'loss': 5.3818, 'grad_norm': 13.749150276184082, 'learning_rate': 6.609581601819614e-07, 'epoch': 4.38}
{'loss': 5.4051, 'grad_norm': 14.43043041229248, 'learning_rate': 6.606305654738706e-07, 'epoch': 4.38}
{'loss': 5.3923, 'grad_norm': 12.643750190734863, 'learning_rate': 6.603029083517546e-07, 'epoch': 4.38}
{'loss': 5.4428, 'grad_norm': 12.921326637268066, 'learning_rate': 6.599751890004666e-07, 'epoch': 4.39}
{'loss': 5.4008, 'grad_norm': 13.105278015136719, 'learning_rate': 6.596474076048952e-07, 'epoch': 4.39}
{'loss': 5.3901, 'grad_norm': 12.769509315490723, 'learning_rate': 6.593195643499627e-07, 'epoch': 4.39}
{'loss': 5.4138, 'grad_norm': 14.6292142868042, 'learning_rate': 6.589916594206279e-07, 'epoch': 4.39}
{'loss': 5.4233, 'grad_norm': 14.123879432678223, 'learning_rate': 6.586636930018835e-07, 'epoch': 4.4}
{'loss': 5.4592, 'grad_norm': 13.039063453674316, 'learning_rate': 6.583356652787569e-07, 'epoch': 4.4}
{'loss': 5.3974, 'grad_norm': 14.675108909606934, 'learning_rate': 6.580075764363102e-07, 'epoch': 4.4}
{'loss': 5.3779, 'grad_norm': 13.723372459411621, 'learning_rate': 6.576794266596403e-07, 'epoch': 4.4}
{'loss': 5.415, 'grad_norm': 13.430558204650879, 'learning_rate': 6.573512161338782e-07, 'epoch': 4.41}
{'eval_loss': 5.603089809417725, 'eval_runtime': 48.8844, 'eval_samples_per_second': 20.456, 'eval_steps_per_second': 5.114, 'epoch': 4.41}
{'loss': 5.3746, 'grad_norm': 13.427297592163086, 'learning_rate': 6.57022945044189e-07, 'epoch': 4.41}
{'loss': 5.4399, 'grad_norm': 13.311113357543945, 'learning_rate': 6.566946135757721e-07, 'epoch': 4.41}
{'loss': 5.393, 'grad_norm': 13.797684669494629, 'learning_rate': 6.563662219138612e-07, 'epoch': 4.41}
{'loss': 5.4347, 'grad_norm': 13.026731491088867, 'learning_rate': 6.560377702437239e-07, 'epoch': 4.42}
{'loss': 5.4682, 'grad_norm': 13.808150291442871, 'learning_rate': 6.557092587506612e-07, 'epoch': 4.42}
{'loss': 5.4197, 'grad_norm': 13.65329360961914, 'learning_rate': 6.553806876200086e-07, 'epoch': 4.42}
{'loss': 5.4383, 'grad_norm': 14.019761085510254, 'learning_rate': 6.550520570371342e-07, 'epoch': 4.42}
{'loss': 5.3784, 'grad_norm': 13.395023345947266, 'learning_rate': 6.547233671874407e-07, 'epoch': 4.42}
{'loss': 5.3761, 'grad_norm': 12.569613456726074, 'learning_rate': 6.543946182563637e-07, 'epoch': 4.43}
{'loss': 5.3773, 'grad_norm': 13.39976692199707, 'learning_rate': 6.540658104293724e-07, 'epoch': 4.43}
